epoch,hour_of_day,day_of_week,month_of_year,year,is_holiday,temperature,humidity,dew_point,temperature_feeling,wind_speed,rain_1h,load,predicted_load
1546311600,2,3,1,2019,1,26.04,82,22.73,26.04,4.63,0.0,1039.0,1032.7805
1546315200,3,3,1,2019,1,26.42,81,22.89,26.42,3.1,0.0,1018.0,1007.5344
1546318800,4,3,1,2019,1,26.23,82,22.91,26.23,2.6,0.0,988.0,964.2193
1546322400,5,3,1,2019,1,26.16,82,22.84,26.16,2.1,0.0,985.0,924.9488
1546326000,6,3,1,2019,1,25.67,82,22.37,26.43,3.1,0.0,935.0,878.20447
1546329600,7,3,1,2019,1,25.67,82,22.37,26.43,1.54,0.0,968.0,935.5776
1546333200,8,3,1,2019,1,25.48,84,22.58,26.28,2.1,0.0,1017.0,1002.8097
1546336800,9,3,1,2019,1,25.23,84,22.33,26.0,0.45,0.0,1043.0,1029.52
1546340400,10,3,1,2019,1,25.42,84,22.52,26.21,2.1,0.0,1056.0,1045.7682
1546344000,11,3,1,2019,1,25.03,82,21.74,25.73,3.1,0.0,1069.0,1066.1661
1546347600,12,3,1,2019,1,25.96,79,22.04,25.96,3.1,0.0,1084.0,1063.5223
1546351200,13,3,1,2019,1,28.08,72,22.56,31.1,5.7,0.0,1090.0,1077.8763
1546354800,14,3,1,2019,1,29.29,69,23.01,33.17,7.72,0.0,1084.0,1079.3663
1546358400,15,3,1,2019,1,30.22,62,22.13,33.69,7.2,0.0,1058.0,1060.548
1546362000,16,3,1,2019,1,31.36,58,22.1,35.1,7.72,0.0,1058.0,1037.9481
1546365600,17,3,1,2019,1,31.94,56,22.07,35.79,7.2,0.0,1039.0,1003.10815
1546369200,18,3,1,2019,1,31.95,58,22.65,36.37,6.7,0.0,1165.0,1098.44
1546372800,19,3,1,2019,1,31.26,62,23.11,35.94,7.2,0.0,1187.0,1115.9976
1546376400,20,3,1,2019,1,30.35,64,22.78,34.41,7.2,0.0,1197.0,1117.7872
1546380000,21,3,1,2019,1,29.84,65,22.55,33.54,7.2,0.0,1175.0,1098.7108
1546383600,22,3,1,2019,1,28.02,70,22.04,30.71,5.7,0.0,1139.0,1058.7516
1546387200,23,3,1,2019,1,27.05,73,21.79,29.2,4.63,0.0,1087.0,1014.94714
1546390800,0,4,1,2019,0,26.08,81,22.56,26.08,5.7,0.0,1041.0,989.6688
1546394400,1,4,1,2019,0,25.98,82,22.67,25.98,5.14,0.0,1022.0,974.7023
1546398000,2,4,1,2019,0,25.17,81,21.68,25.86,4.63,0.0,993.0,959.8367
1546401600,3,4,1,2019,0,26.11,83,23.0,26.11,1.03,0.0,977.0,960.2459
1546405200,4,4,1,2019,0,25.73,83,22.62,26.53,1.54,0.0,981.0,966.93616
1546408800,5,4,1,2019,0,25.73,84,22.82,26.55,1.03,0.0,1014.0,1009.8249
1546412400,6,4,1,2019,0,25.67,84,22.76,26.49,0.0,0.0,1029.0,1007.1024
1546416000,7,4,1,2019,0,25.42,84,22.52,26.21,0.0,0.0,1212.0,1160.7533
1546419600,8,4,1,2019,0,25.42,84,22.52,26.21,0.45,0.0,1350.0,1331.5709
1546423200,9,4,1,2019,0,25.11,85,22.41,25.9,0.0,0.0,1372.0,1439.0687
1546426800,10,4,1,2019,0,25.01,83,21.92,25.73,4.12,0.0,1489.0,1488.8804
1546430400,11,4,1,2019,0,25.06,82,21.77,25.76,4.63,0.0,1510.0,1483.2795
1546434000,12,4,1,2019,0,26.14,79,22.21,26.14,5.14,0.0,1545.0,1507.2465
1546437600,13,4,1,2019,0,28.08,72,22.56,31.1,6.2,0.0,1562.0,1553.2928
1546441200,14,4,1,2019,0,29.19,67,22.43,32.57,7.72,0.0,1560.0,1578.7163
1546444800,15,4,1,2019,0,30.06,63,22.24,33.57,7.2,0.0,1492.0,1530.1343
1546448400,16,4,1,2019,0,30.95,60,22.28,34.74,7.2,0.0,1392.0,1417.5443
1546452000,17,4,1,2019,0,31.33,57,21.79,34.78,7.72,0.0,1330.0,1292.5259
1546455600,18,4,1,2019,0,32.04,53,21.26,35.19,7.2,0.0,1409.0,1386.1132
1546459200,19,4,1,2019,0,32.0,52,20.91,34.86,6.2,0.0,1392.0,1353.272
1546462800,20,4,1,2019,0,30.23,63,22.4,33.93,6.2,0.0,1335.0,1298.9794
1546466400,21,4,1,2019,0,29.15,68,22.64,32.68,6.2,0.0,1313.0,1245.9685
1546470000,22,4,1,2019,0,28.1,70,22.11,30.86,6.2,0.0,1256.0,1176.0476
1546473600,23,4,1,2019,0,27.14,76,22.54,29.65,6.7,0.0,1173.0,1105.4214
1546477200,0,5,1,2019,0,26.79,78,22.63,29.12,6.2,0.0,1101.0,1071.198
1546480800,1,5,1,2019,0,26.08,78,21.94,26.08,4.63,0.0,1071.0,1042.3834
1546484400,2,5,1,2019,0,26.02,81,22.51,26.02,5.14,0.0,1034.0,1015.5616
1546488000,3,5,1,2019,0,26.29,81,22.77,26.29,1.03,0.0,1013.0,1007.0598
1546491600,4,5,1,2019,0,25.67,82,22.37,26.43,1.03,0.0,1001.0,1000.33203
1546495200,5,5,1,2019,0,25.73,82,22.42,26.5,1.03,0.0,1026.0,1022.3606
1546498800,6,5,1,2019,0,25.55,83,22.45,26.33,1.03,0.0,1036.0,1045.3071
1546502400,7,5,1,2019,0,25.18,82,21.89,25.89,2.1,0.0,1252.0,1224.6829
1546506000,8,5,1,2019,0,25.24,83,22.15,25.99,2.1,0.0,1370.0,1359.5095
1546509600,9,5,1,2019,0,25.05,85,22.35,25.83,0.45,0.0,1459.0,1442.2422
1546513200,10,5,1,2019,0,25.06,84,22.17,25.81,3.6,0.0,1525.0,1493.0515
1546516800,11,5,1,2019,0,25.02,83,21.93,25.74,3.1,0.0,1539.0,1503.8229
1546520400,12,5,1,2019,0,26.1,79,22.17,26.1,4.12,0.0,1553.0,1523.0144
1546524000,13,5,1,2019,0,28.11,72,22.59,31.16,6.2,0.0,1578.0,1559.6323
1546527600,14,5,1,2019,0,29.11,70,23.08,32.97,6.2,0.0,1584.0,1556.3519
1546531200,15,5,1,2019,0,30.2,65,22.89,34.32,7.2,0.0,1514.0,1528.6056
1546534800,16,5,1,2019,0,31.11,63,23.23,35.87,8.23,0.0,1414.0,1409.5829
1546538400,17,5,1,2019,0,31.03,63,23.16,35.68,7.2,0.0,1308.0,1303.3433
1546542000,18,5,1,2019,0,31.01,60,22.33,34.87,7.2,0.0,1406.0,1393.6812
1546545600,19,5,1,2019,0,30.85,56,21.06,33.61,7.2,0.0,1357.0,1356.9866
1546549200,20,5,1,2019,0,30.74,61,22.35,34.54,6.2,0.0,1313.0,1318.6503
1546552800,21,5,1,2019,0,29.1,66,22.1,32.21,7.72,0.0,1285.0,1269.8932
1546556400,22,5,1,2019,0,28.04,70,22.06,30.74,5.14,0.0,1231.0,1217.4756
1546560000,23,5,1,2019,0,27.05,73,21.79,29.2,4.6,0.0,1153.0,1151.4819
1546563600,0,6,1,2019,0,26.12,79,22.19,26.12,3.1,0.0,1103.0,1102.1117
1546567200,1,6,1,2019,0,26.04,81,22.52,26.04,5.14,0.0,1065.0,1063.368
1546570800,2,6,1,2019,0,25.84,82,22.53,26.62,4.12,0.0,1035.0,1041.3828
1546574400,3,6,1,2019,0,26.11,82,22.79,26.11,1.03,0.0,1019.0,1030.4161
1546578000,4,6,1,2019,0,26.04,83,22.93,26.04,1.03,0.0,1019.0,1027.4604
1546581600,5,6,1,2019,0,25.49,79,21.58,26.16,4.16,0.0,1035.0,1054.9318
1546585200,6,6,1,2019,0,25.55,85,22.84,26.38,1.03,0.0,1041.0,1067.1355
1546588800,7,6,1,2019,0,25.42,83,22.32,26.18,0.45,0.0,1233.0,1205.4254
1546592400,8,6,1,2019,0,25.42,84,22.52,26.21,0.0,0.0,1386.0,1363.5103
1546596000,9,6,1,2019,0,25.11,84,22.22,25.87,0.45,0.0,1483.0,1452.5433
1546599600,10,6,1,2019,0,24.15,88,22.04,24.92,1.54,0.0,1544.0,1496.6305
1546603200,11,6,1,2019,0,24.92,83,21.83,25.63,2.6,0.0,1574.0,1507.0516
1546606800,12,6,1,2019,0,26.0,81,22.49,26.0,3.1,0.0,1589.0,1534.1506
1546610400,13,6,1,2019,0,28.01,70,22.03,30.69,5.14,0.0,1602.0,1567.457
1546614000,14,6,1,2019,0,29.33,67,22.56,32.87,6.7,0.0,1582.0,1565.4939
1546617600,15,6,1,2019,0,30.38,64,22.8,34.48,7.72,0.0,1518.0,1511.3022
1546621200,16,6,1,2019,0,31.42,60,22.72,35.76,7.2,0.0,1428.0,1398.3557
1546624800,17,6,1,2019,0,32.15,57,22.55,36.52,8.23,0.0,1324.0,1302.4304
1546628400,18,6,1,2019,0,32.14,57,22.54,36.5,6.7,0.0,1414.0,1382.1252
1546632000,19,6,1,2019,0,31.09,63,23.21,35.82,6.2,0.0,1391.0,1337.8894
1546635600,20,6,1,2019,0,31.15,62,23.01,35.69,6.2,0.0,1350.0,1285.6991
1546639200,21,6,1,2019,0,30.12,65,22.81,34.14,6.2,0.0,1299.0,1236.0057
1546642800,22,6,1,2019,0,28.19,71,22.43,31.18,5.7,0.0,1250.0,1190.9982
1546646400,23,6,1,2019,0,27.05,76,22.46,29.47,5.14,0.0,1175.0,1131.9897
1546650000,0,7,1,2019,0,26.86,78,22.7,29.26,5.14,0.0,1129.0,1085.201
1546653600,1,7,1,2019,0,26.12,82,22.8,26.12,6.2,0.0,1083.0,1061.0011
1546657200,2,7,1,2019,0,26.02,79,22.09,26.02,6.7,0.0,1058.0,1039.3116
1546660800,3,7,1,2019,0,26.42,80,22.69,26.42,5.14,0.0,1038.0,1016.1583
1546664400,4,7,1,2019,0,25.92,82,22.61,26.71,4.63,0.0,1029.0,1009.8583
1546668000,5,7,1,2019,0,25.86,82,22.55,26.64,5.7,0.0,1039.0,1009.80963
1546671600,6,7,1,2019,0,25.73,83,22.62,26.53,3.6,0.0,1005.0,1002.43744
1546675200,7,7,1,2019,0,25.73,84,22.82,26.55,2.6,0.0,1116.0,1098.0173
1546678800,8,7,1,2019,0,25.55,84,22.65,26.35,2.6,0.0,1268.0,1182.7563
1546682400,9,7,1,2019,0,25.42,85,22.71,26.24,2.1,0.0,1352.0,1274.4937
1546686000,10,7,1,2019,0,25.04,81,21.55,25.71,4.6,0.0,1414.0,1318.3456
1546689600,11,7,1,2019,0,25.1,82,21.81,25.81,5.14,0.0,1413.0,1319.4128
1546693200,12,7,1,2019,0,26.2,80,22.48,26.2,5.14,0.0,1401.0,1295.176
1546696800,13,7,1,2019,0,28.08,72,22.56,31.1,6.7,0.0,1369.0,1300.9199
1546700400,14,7,1,2019,0,29.23,66,22.22,32.47,5.7,0.0,1368.0,1302.9663
1546704000,15,7,1,2019,0,30.36,61,22.0,33.75,9.8,0.0,1353.0,1282.4316
1546707600,16,7,1,2019,0,31.33,58,22.08,35.04,7.72,0.0,1301.0,1255.2074
1546711200,17,7,1,2019,0,31.42,59,22.44,35.49,8.23,0.0,1263.0,1221.702
1546714800,18,7,1,2019,0,31.71,57,22.14,35.57,5.7,0.0,1358.0,1313.5885
1546718400,19,7,1,2019,0,31.23,55,21.11,34.1,7.72,0.0,1342.0,1289.8057
1546722000,20,7,1,2019,0,30.35,57,20.88,32.88,7.72,0.0,1309.0,1260.7574
1546725600,21,7,1,2019,0,29.34,61,21.04,31.79,7.72,0.0,1237.0,1200.2456
1546729200,22,7,1,2019,0,28.06,65,20.86,30.13,7.2,0.0,1211.0,1169.3613
1546732800,23,7,1,2019,0,27.0,72,21.52,29.02,4.12,0.0,1173.0,1119.4365
1546736400,0,1,1,2019,0,26.08,77,21.73,26.08,3.6,0.0,1130.0,1074.6693
1546740000,1,1,1,2019,0,25.98,78,21.85,25.98,4.12,0.0,1099.0,1039.6271
1546743600,2,1,1,2019,0,25.84,79,21.92,26.54,4.12,0.0,1050.0,1015.7596
1546747200,3,1,1,2019,0,26.04,81,22.52,26.04,2.1,0.0,1024.0,998.74945
1546750800,4,1,1,2019,0,26.11,82,22.79,26.11,2.6,0.0,1012.0,985.1604
1546754400,5,1,1,2019,0,25.62,83,22.52,26.4,1.03,0.0,1019.0,970.6779
1546758000,6,1,1,2019,0,25.55,84,22.65,26.35,1.54,0.0,974.0,931.64294
1546761600,7,1,1,2019,0,25.55,84,22.65,26.35,0.45,0.0,1022.0,968.1475
1546765200,8,1,1,2019,0,25.48,85,22.77,26.3,2.6,0.0,1101.0,1024.483
1546768800,9,1,1,2019,0,25.48,84,22.58,26.28,2.1,0.0,1151.0,1081.4432
1546772400,10,1,1,2019,0,24.88,84,21.99,25.62,3.6,0.0,1245.0,1137.723
1546776000,11,1,1,2019,0,24.92,83,21.83,25.63,3.6,0.0,1245.0,1159.1843
1546779600,12,1,1,2019,0,25.96,78,21.83,25.96,4.63,0.0,1273.0,1165.2744
1546783200,13,1,1,2019,0,28.04,69,21.82,30.61,6.7,0.0,1262.0,1171.4236
1546786800,14,1,1,2019,0,29.32,65,22.06,32.47,8.23,0.0,1265.0,1177.3766
1546790400,15,1,1,2019,0,30.13,62,22.05,33.5,8.23,0.0,1254.0,1166.3085
1546794000,16,1,1,2019,0,31.04,59,22.09,34.68,7.72,0.0,1179.0,1139.601
1546797600,17,1,1,2019,0,31.56,57,22.0,35.26,7.2,0.0,1129.0,1126.5548
1546801200,18,1,1,2019,0,31.08,57,21.56,34.28,9.3,0.0,1236.0,1243.4307
1546804800,19,1,1,2019,0,31.1,56,21.29,34.08,8.8,0.0,1252.0,1242.1571
1546808400,20,1,1,2019,0,30.06,57,20.61,32.36,8.23,0.0,1250.0,1221.0383
1546812000,21,1,1,2019,0,29.13,62,21.11,31.58,8.23,0.0,1220.0,1188.9093
1546815600,22,1,1,2019,0,27.29,67,20.63,29.07,6.7,0.0,1175.0,1145.5603
1546819200,23,1,1,2019,0,26.13,72,20.69,26.13,6.2,0.0,1116.0,1095.3082
1546822800,0,2,1,2019,0,26.02,72,20.58,26.02,6.2,0.0,1071.0,1041.9182
1546826400,1,2,1,2019,0,25.1,76,20.57,25.65,5.7,0.0,1039.0,1004.52576
1546830000,2,2,1,2019,0,25.1,77,20.78,25.68,7.72,0.0,1013.0,988.81555
1546833600,3,2,1,2019,0,25.68,76,21.13,26.29,1.03,0.0,996.0,967.8501
1546837200,4,2,1,2019,0,25.43,77,21.1,26.04,1.03,0.0,991.0,961.3578
1546840800,5,2,1,2019,0,25.06,78,20.96,25.66,0.45,0.0,1032.0,983.2432
1546844400,6,2,1,2019,0,24.99,79,21.09,25.61,2.1,0.0,1035.0,1002.6418
1546848000,7,2,1,2019,0,25.18,80,21.48,25.84,2.1,0.0,1212.0,1179.6471
1546851600,8,2,1,2019,0,24.62,82,21.34,25.28,1.03,0.0,1358.0,1332.3596
1546855200,9,2,1,2019,0,24.62,82,21.34,25.28,0.45,0.0,1429.0,1414.3312
1546858800,10,2,1,2019,0,24.11,79,20.24,24.64,7.2,0.0,1509.0,1429.6812
1546862400,11,2,1,2019,0,23.51,82,20.26,24.06,4.12,0.0,1531.0,1433.8918
1546866000,12,2,1,2019,0,25.18,77,20.86,25.76,3.1,0.0,1555.0,1467.2054
1546869600,13,2,1,2019,0,27.16,69,20.98,29.04,5.14,0.0,1580.0,1519.5854
1546873200,14,2,1,2019,0,28.36,67,21.64,30.94,7.72,0.0,1574.0,1526.3693
1546876800,15,2,1,2019,0,29.47,64,21.94,32.58,6.7,0.0,1517.0,1480.4583
1546880400,16,2,1,2019,0,30.32,61,21.96,33.67,7.2,0.0,1407.0,1386.9661
1546884000,17,2,1,2019,0,31.18,62,23.03,35.76,5.7,0.0,1302.0,1281.0306
1546887600,18,2,1,2019,0,31.17,62,23.02,35.74,5.7,0.0,1384.0,1355.0643
1546891200,19,2,1,2019,0,30.37,64,22.79,34.46,7.2,0.0,1365.0,1339.1776
1546894800,20,2,1,2019,0,30.24,63,22.41,33.95,7.2,0.0,1317.0,1300.3207
1546898400,21,2,1,2019,0,28.99,68,22.49,32.34,6.69,0.0,1256.0,1253.0101
1546902000,22,2,1,2019,0,27.05,70,21.11,28.94,6.7,0.0,1203.0,1175.9156
1546905600,23,2,1,2019,0,26.08,76,21.52,26.08,5.7,0.0,1145.0,1097.1589
1546909200,0,3,1,2019,0,25.98,78,21.85,25.98,4.12,0.0,1070.0,1062.4208
1546912800,1,3,1,2019,0,25.17,86,22.66,25.99,4.12,0.0,1067.0,1024.9614
1546916400,2,3,1,2019,0,25.06,86,22.55,25.87,4.12,0.0,1036.0,1006.4185
1546920000,3,3,1,2019,0,25.73,83,22.62,26.53,0.45,0.0,1020.0,998.83575
1546923600,4,3,1,2019,0,25.73,81,22.22,26.47,0.45,0.0,1014.0,1002.99475
1546927200,5,3,1,2019,0,25.67,80,21.96,26.38,0.45,0.0,1044.0,1036.0345
1546930800,6,3,1,2019,0,25.67,80,21.96,26.38,1.54,0.0,1038.0,1041.6648
1546934400,7,3,1,2019,0,25.6,79,21.69,26.28,1.03,0.0,1223.0,1214.3447
1546938000,8,3,1,2019,0,25.67,79,21.75,26.36,1.03,0.0,1332.0,1352.3776
1546941600,9,3,1,2019,0,25.11,81,21.62,25.79,1.54,0.0,1419.0,1440.7819
1546945200,10,3,1,2019,0,24.11,81,20.65,24.69,3.1,0.0,1496.0,1487.9037
1546948800,11,3,1,2019,0,24.15,84,21.28,24.81,2.1,0.0,1504.0,1492.9034
1546952400,12,3,1,2019,0,25.26,80,21.56,25.93,2.57,0.0,1518.0,1520.7524
1546956000,13,3,1,2019,0,27.16,71,21.45,29.22,5.14,0.0,1544.0,1549.6254
1546959600,14,3,1,2019,0,29.1,64,21.6,31.86,5.7,0.0,1526.0,1550.1487
1546963200,15,3,1,2019,0,30.27,61,21.91,33.57,5.7,0.0,1461.0,1524.5931
1546966800,16,3,1,2019,0,31.45,56,21.61,34.78,8.8,0.0,1372.0,1420.708
1546970400,17,3,1,2019,0,31.52,57,21.97,35.17,5.14,0.0,1275.0,1302.279
1546974000,18,3,1,2019,0,31.32,57,21.78,34.76,7.72,0.13,1336.0,1376.8087
1546977600,19,3,1,2019,0,30.59,64,23.0,34.95,6.69,0.0,1316.0,1356.6057
1546981200,20,3,1,2019,0,29.12,65,21.87,32.07,6.7,0.0,1269.0,1310.1207
1546984800,21,3,1,2019,0,28.73,68,22.24,31.81,6.2,0.0,1208.0,1259.2084
1546988400,22,3,1,2019,0,27.02,73,21.77,29.15,6.2,0.0,1159.0,1194.714
1546992000,23,3,1,2019,0,25.98,75,21.21,25.98,6.2,0.0,1094.0,1114.0385
1546995600,0,4,1,2019,1,25.16,83,22.07,25.9,5.14,0.0,1061.0,1068.0989
1546999200,1,4,1,2019,1,25.98,83,22.87,25.98,5.14,0.0,1049.0,1036.712
1547002800,2,4,1,2019,1,25.8,85,23.09,26.66,4.12,0.0,1015.0,1011.359
1547006400,3,4,1,2019,1,25.06,94,24.03,26.08,1.54,0.0,1016.0,994.3666
1547010000,4,4,1,2019,1,24.94,94,23.91,25.94,1.03,0.0,1007.0,976.1305
1547013600,5,4,1,2019,1,24.72,89,22.78,25.57,0.0,0.0,1007.0,976.44275
1547017200,6,4,1,2019,1,24.4,94,23.37,25.35,0.0,0.0,976.0,980.62726
1547020800,7,4,1,2019,1,24.44,94,23.41,25.39,0.0,0.0,1013.0,1086.3207
1547024400,8,4,1,2019,1,25.42,85,22.71,26.24,0.0,0.0,1075.0,1165.5044
1547028000,9,4,1,2019,1,25.42,85,22.71,26.24,0.0,0.0,1138.0,1227.7605
1547031600,10,4,1,2019,1,24.92,86,22.42,25.71,2.1,0.0,1174.0,1245.741
1547035200,11,4,1,2019,1,24.78,84,21.89,25.51,2.6,0.0,1211.0,1271.7964
1547038800,12,4,1,2019,1,25.1,83,22.01,25.83,2.6,0.0,1237.0,1308.3075
1547042400,13,4,1,2019,1,26.12,81,22.6,26.12,1.54,0.0,1245.0,1357.1777
1547046000,14,4,1,2019,1,28.24,70,22.25,31.14,3.1,0.0,1219.0,1388.9182
1547049600,15,4,1,2019,1,29.86,65,22.57,33.58,4.12,0.0,1216.0,1346.9257
1547053200,16,4,1,2019,1,30.18,63,22.36,33.82,6.2,0.0,1180.0,1258.8785
1547056800,17,4,1,2019,1,30.21,60,21.58,33.24,5.14,0.0,1170.0,1177.8784
1547060400,18,4,1,2019,1,30.98,58,21.75,34.32,5.7,0.0,1263.0,1274.7007
1547064000,19,4,1,2019,1,29.21,65,21.95,32.25,5.14,0.13,1258.0,1240.1423
1547067600,20,4,1,2019,1,29.3,64,21.78,32.25,7.2,0.11,1256.0,1203.9978
1547071200,21,4,1,2019,1,29.08,64,21.58,31.82,6.2,0.0,1217.0,1161.9397
1547074800,22,4,1,2019,1,28.06,68,21.6,30.52,5.14,0.0,1182.0,1105.3269
1547078400,23,4,1,2019,1,27.04,74,22.01,29.27,4.12,0.0,1107.0,1046.7659
1547082000,0,5,1,2019,0,26.08,78,21.94,26.08,3.1,0.0,1049.0,1014.46014
1547085600,1,5,1,2019,0,25.98,77,21.64,25.98,2.6,0.0,1015.0,993.67773
1547089200,2,5,1,2019,0,25.7,79,21.78,26.39,2.6,0.0,992.0,968.55804
1547092800,3,5,1,2019,0,25.36,82,22.06,26.09,2.1,0.0,991.0,963.2103
1547096400,4,5,1,2019,0,24.81,83,21.73,25.51,0.0,0.0,990.0,963.33466
1547100000,5,5,1,2019,0,24.99,83,21.9,25.71,0.45,0.0,1032.0,991.32886
1547103600,6,5,1,2019,0,24.74,84,21.85,25.46,1.03,0.0,1042.0,1005.38495
1547107200,7,5,1,2019,0,24.56,83,21.48,25.24,0.0,0.0,1209.0,1162.3995
1547110800,8,5,1,2019,0,24.37,83,21.3,25.03,1.03,0.0,1296.0,1303.9363
1547114400,9,5,1,2019,0,23.88,86,21.4,24.57,1.03,0.0,1404.0,1436.6042
1547118000,10,5,1,2019,0,23.09,87,20.81,23.73,1.54,0.0,1477.0,1496.4271
1547121600,11,5,1,2019,0,23.05,85,20.39,23.63,3.6,0.0,1482.0,1496.9315
1547125200,12,5,1,2019,0,25.0,78,20.9,25.59,2.6,0.0,1498.0,1516.6218
1547128800,13,5,1,2019,0,26.98,70,21.04,28.82,6.2,0.0,1516.0,1544.9897
1547132400,14,5,1,2019,0,28.25,66,21.29,30.6,6.2,0.0,1514.0,1543.4984
1547136000,15,5,1,2019,0,29.08,61,20.79,31.33,6.7,0.0,1444.0,1505.3865
1547139600,16,5,1,2019,0,30.36,56,20.6,32.7,5.14,0.0,1358.0,1383.8339
1547143200,17,5,1,2019,0,31.1,53,20.39,33.41,5.14,0.13,1288.0,1266.9955
1547146800,18,5,1,2019,0,29.38,63,21.6,32.22,7.2,0.12,1363.0,1341.7808
1547150400,19,5,1,2019,0,31.07,55,20.97,33.8,5.14,0.32,1313.0,1308.9878
1547154000,20,5,1,2019,0,27.96,66,21.02,30.08,6.7,0.28,1293.0,1255.6996
1547157600,21,5,1,2019,0,27.82,68,21.37,30.08,6.7,0.12,1230.0,1210.2344
1547161200,22,5,1,2019,0,26.3,73,21.07,26.3,4.63,0.0,1182.0,1150.9211
1547164800,23,5,1,2019,0,25.22,76,20.69,25.78,5.14,0.0,1105.0,1076.0458
1547168400,0,6,1,2019,0,25.1,77,20.78,25.68,3.6,0.0,1065.0,1021.6217
1547172000,1,6,1,2019,0,24.15,81,20.68,24.74,3.1,0.0,1025.0,992.25073
1547175600,2,6,1,2019,0,24.15,81,20.68,24.74,2.6,0.0,997.0,967.8709
1547179200,3,6,1,2019,0,24.49,84,21.61,25.19,2.6,0.0,979.0,951.9895
1547182800,4,6,1,2019,0,24.31,85,21.63,25.02,1.54,0.0,980.0,953.0264
1547186400,5,6,1,2019,0,24.31,85,21.63,25.02,1.03,0.0,1024.0,977.7769
1547190000,6,6,1,2019,0,24.24,85,21.56,24.94,0.0,0.0,1022.0,977.41437
1547193600,7,6,1,2019,0,24.0,86,21.51,24.7,0.0,0.0,1211.0,1139.9933
1547197200,8,6,1,2019,0,23.94,87,21.64,24.66,0.0,0.0,1306.0,1258.8616
1547200800,9,6,1,2019,0,23.81,85,21.14,24.47,0.0,0.0,1383.0,1386.1763
1547204400,10,6,1,2019,0,23.22,87,20.94,23.87,2.6,0.0,1433.0,1440.682
1547208000,11,6,1,2019,0,23.24,90,21.51,23.97,2.6,0.0,1462.0,1457.6628
1547211600,12,6,1,2019,0,24.98,82,21.69,25.67,3.6,0.0,1432.0,1478.9727
1547215200,13,6,1,2019,0,26.31,74,21.31,26.31,5.14,0.0,1499.0,1511.2126
1547218800,14,6,1,2019,0,28.9,64,21.41,31.49,4.63,0.0,1514.0,1502.2628
1547222400,15,6,1,2019,0,29.11,62,21.09,31.54,7.2,0.1,1459.0,1466.7349
1547226000,16,6,1,2019,0,30.71,56,20.93,33.34,5.14,0.11,1352.0,1362.1482
1547229600,17,6,1,2019,0,30.0,55,19.98,31.89,7.72,0.17,1290.0,1261.3975
1547233200,18,6,1,2019,0,30.66,55,20.59,33.04,4.63,0.0,1367.0,1341.8417
1547236800,19,6,1,2019,0,30.85,50,19.22,32.37,9.3,0.0,1326.0,1309.2026
1547240400,20,6,1,2019,0,30.79,48,18.52,31.91,7.2,0.0,1291.0,1247.2701
1547244000,21,6,1,2019,0,29.83,53,19.22,31.27,7.2,0.0,1237.0,1206.804
1547247600,22,6,1,2019,0,27.16,62,19.25,28.44,4.63,0.0,1177.0,1150.4812
1547251200,23,6,1,2019,0,26.02,68,19.66,26.02,2.6,0.0,1116.0,1085.542
1547254800,0,7,1,2019,0,25.7,71,20.05,26.18,3.1,0.0,1078.0,1027.9998
1547258400,1,7,1,2019,0,24.82,74,19.87,25.29,2.6,0.0,1042.0,989.2568
1547262000,2,7,1,2019,0,24.16,82,20.89,24.77,2.1,0.0,1002.0,956.7912
1547265600,3,7,1,2019,0,24.44,82,21.17,25.08,1.03,0.0,984.0,927.1815
1547269200,4,7,1,2019,0,24.31,81,20.84,24.91,1.03,0.0,967.0,921.6633
1547272800,5,7,1,2019,0,24.31,82,21.04,24.94,1.54,0.0,987.0,940.101
1547276400,6,7,1,2019,0,23.68,83,20.62,24.27,2.1,0.0,960.0,922.45795
1547280000,7,7,1,2019,0,23.75,85,21.08,24.4,1.54,0.0,1052.0,1033.7815
1547283600,8,7,1,2019,0,23.24,87,20.96,23.89,1.54,0.0,1176.0,1160.9069
1547287200,9,7,1,2019,0,23.43,88,21.33,24.13,1.54,0.0,1258.0,1256.633
1547290800,10,7,1,2019,0,22.14,89,20.24,22.73,2.1,0.0,1308.0,1289.4269
1547294400,11,7,1,2019,0,22.31,87,20.04,22.87,2.6,0.0,1306.0,1282.739
1547298000,12,7,1,2019,0,24.08,81,20.62,24.66,2.6,0.0,1284.0,1244.3326
1547301600,13,7,1,2019,0,26.38,70,20.47,26.38,3.1,0.0,1302.0,1234.4165
1547305200,14,7,1,2019,0,27.99,65,20.8,30.01,5.14,0.0,1289.0,1228.8909
1547308800,15,7,1,2019,0,29.15,61,20.86,31.45,6.2,0.0,1271.0,1209.4015
1547312400,16,7,1,2019,0,30.51,51,19.23,32.01,5.14,0.0,1235.0,1172.5719
1547316000,17,7,1,2019,0,31.4,50,19.73,33.29,4.63,0.0,1199.0,1153.6915
1547319600,18,7,1,2019,0,31.38,46,18.37,32.45,5.7,0.0,1284.0,1246.7534
1547323200,19,7,1,2019,0,31.36,46,18.36,32.42,6.2,0.0,1279.0,1231.2954
1547326800,20,7,1,2019,0,31.05,46,18.07,31.95,7.72,0.0,1234.0,1194.8038
1547330400,21,7,1,2019,0,30.18,51,18.93,31.48,8.23,0.0,1198.0,1149.4685
1547334000,22,7,1,2019,0,28.09,59,19.33,29.47,7.72,0.0,1142.0,1097.4856
1547337600,23,7,1,2019,0,27.0,64,19.61,28.38,5.7,0.0,1098.0,1026.4768
